2019-01-18T22:17:07.873Z  - [info] : Starting the collection of metrics, the metrics are available on /metrics
2019-01-18T22:17:09.372Z  - [debug] : Listing 0 total peers
2019-01-18T22:17:09.372Z  - [debug] : Listing 0 total peers
2019-01-18T22:17:09.373Z  - [info] : Finished sync
2019-01-18T22:17:09.375Z  - [info] : Starting sync
2019-01-18T22:17:09.375Z  - [debug] : Establishing broadhash consensus before sync
2019-01-18T22:17:09.376Z  - [debug] : Listing 0 total peers
2019-01-18T22:17:09.377Z  - [debug] : Listing 0 total peers
2019-01-18T22:17:09.378Z  - [info] : Broadhash consensus now 0 %
2019-01-18T22:17:09.379Z  - [debug] : [Verify][checkTransactionsAndApplyUnconfirmed][sender] {"username":"DSTAKEREWARD","u_username":null,"status":1,"isDelegate":0,"u_isDelegate":0,"url":null,"secondSignature":0,"u_secondSignature":0,"address":"DDK4995063339468361088","publicKey":"f4ae589b02f97e9ab5bce61cf187bcc96cfb3fdf9a11333703a682b7d47c8dc2","secondPublicKey":null,"balance":0,"u_balance":-146250000000000,"voteCount":0,"vote":0,"rate":0,"delegates":null,"u_delegates":null,"multisignatures":null,"u_multisignatures":null,"multimin":0,"u_multimin":0,"multilifetime":0,"u_multilifetime":0,"blockId":null,"nameexist":0,"u_nameexist":0,"producedblocks":0,"missedblocks":0,"fees":0,"rewards":0,"acc_type":0,"transferedAmount":0,"endTime":null,"totalFrozeAmount":0,"u_totalFrozeAmount":0,"isMigrated":0,"name":null,"email":null,"country":null,"phoneNumber":null,"referralLink":null,"group_bonus":0,"pending_group_bonus":0,"introducer":null,"virgin":0,"global":false}
2019-01-18T22:17:09.381Z  - [debug] : Listing 0 total peers
2019-01-18T22:17:09.382Z  - [info] : Finished sync
2019-01-18T22:17:09.383Z  - [debug] : Listing 0 total peers
2019-01-18T22:17:09.385Z  - [error] : Sync timer Failed to find enough good peers
2019-01-18T22:17:09.390Z  - [debug] : Listing 0 total peers
2019-01-18T22:17:09.416Z  - [debug] : [Verify][checkTransactionsAndApplyUnconfirmed][sender] {"username":"DSTAKEREWARD","u_username":null,"status":1,"isDelegate":0,"u_isDelegate":0,"url":null,"secondSignature":0,"u_secondSignature":0,"address":"DDK4995063339468361088","publicKey":"f4ae589b02f97e9ab5bce61cf187bcc96cfb3fdf9a11333703a682b7d47c8dc2","secondPublicKey":null,"balance":0,"u_balance":-157500000000000,"voteCount":0,"vote":0,"rate":0,"delegates":null,"u_delegates":null,"multisignatures":null,"u_multisignatures":null,"multimin":0,"u_multimin":0,"multilifetime":0,"u_multilifetime":0,"blockId":null,"nameexist":0,"u_nameexist":0,"producedblocks":0,"missedblocks":0,"fees":0,"rewards":0,"acc_type":0,"transferedAmount":0,"endTime":null,"totalFrozeAmount":0,"u_totalFrozeAmount":0,"isMigrated":0,"name":null,"email":null,"country":null,"phoneNumber":null,"referralLink":null,"group_bonus":0,"pending_group_bonus":0,"introducer":null,"virgin":0,"global":false}
2019-01-18T22:17:09.456Z  - [debug] : [Verify][checkTransactionsAndApplyUnconfirmed][sender] {"username":"DSTAKEREWARD","u_username":null,"status":1,"isDelegate":0,"u_isDelegate":0,"url":null,"secondSignature":0,"u_secondSignature":0,"address":"DDK4995063339468361088","publicKey":"f4ae589b02f97e9ab5bce61cf187bcc96cfb3fdf9a11333703a682b7d47c8dc2","secondPublicKey":null,"balance":0,"u_balance":-159750000000000,"voteCount":0,"vote":0,"rate":0,"delegates":null,"u_delegates":null,"multisignatures":null,"u_multisignatures":null,"multimin":0,"u_multimin":0,"multilifetime":0,"u_multilifetime":0,"blockId":null,"nameexist":0,"u_nameexist":0,"producedblocks":0,"missedblocks":0,"fees":0,"rewards":0,"acc_type":0,"transferedAmount":0,"endTime":null,"totalFrozeAmount":0,"u_totalFrozeAmount":0,"isMigrated":0,"name":null,"email":null,"country":null,"phoneNumber":null,"referralLink":null,"group_bonus":0,"pending_group_bonus":0,"introducer":null,"virgin":0,"global":false}
2019-01-18T22:17:09.495Z  - [debug] : [Verify][checkTransactionsAndApplyUnconfirmed][sender] {"username":"DSTAKEREWARD","u_username":null,"status":1,"isDelegate":0,"u_isDelegate":0,"url":null,"secondSignature":0,"u_secondSignature":0,"address":"DDK4995063339468361088","publicKey":"f4ae589b02f97e9ab5bce61cf187bcc96cfb3fdf9a11333703a682b7d47c8dc2","secondPublicKey":null,"balance":0,"u_balance":-204750000000000,"voteCount":0,"vote":0,"rate":0,"delegates":null,"u_delegates":null,"multisignatures":null,"u_multisignatures":null,"multimin":0,"u_multimin":0,"multilifetime":0,"u_multilifetime":0,"blockId":null,"nameexist":0,"u_nameexist":0,"producedblocks":0,"missedblocks":0,"fees":0,"rewards":0,"acc_type":0,"transferedAmount":0,"endTime":null,"totalFrozeAmount":0,"u_totalFrozeAmount":0,"isMigrated":0,"name":null,"email":null,"country":null,"phoneNumber":null,"referralLink":null,"group_bonus":0,"pending_group_bonus":0,"introducer":null,"virgin":0,"global":false}
2019-01-18T22:17:09.538Z  - [debug] : [Verify][checkTransactionsAndApplyUnconfirmed][sender] {"username":null,"u_username":null,"status":1,"isDelegate":0,"u_isDelegate":0,"url":null,"secondSignature":0,"u_secondSignature":0,"address":"DDK14676876223946168564","publicKey":"589884f47404ee0f0a46236f30e17cdc3d36501a1d03701a07140a526d3d79b0","secondPublicKey":null,"balance":0,"u_balance":0,"voteCount":0,"vote":0,"rate":0,"delegates":null,"u_delegates":null,"multisignatures":null,"u_multisignatures":null,"multimin":0,"u_multimin":0,"multilifetime":0,"u_multilifetime":0,"blockId":null,"nameexist":0,"u_nameexist":0,"producedblocks":0,"missedblocks":0,"fees":0,"rewards":0,"acc_type":0,"transferedAmount":0,"endTime":null,"totalFrozeAmount":0,"u_totalFrozeAmount":0,"isMigrated":0,"name":null,"email":null,"country":null,"phoneNumber":null,"referralLink":null,"group_bonus":0,"pending_group_bonus":0,"introducer":null,"virgin":1,"global":false}
